usage_id,workspace_id,usage_date,active_users,projects_run,api_calls,storage_gb,alerts_sent,is_weekend,usage_week,weekday_num
UD12970,W2146,2025-06-10,5,28,1475,37.3,6,false,2025-06-09,2
UD12971,W2146,2025-06-11,3,20,1058,37.1,5,false,2025-06-09,3
UD12972,W2146,2025-06-12,5,27,2006,36.9,4,false,2025-06-09,4
UD12973,W2146,2025-06-13,3,16,716,36.6,3,false,2025-06-09,5
UD12974,W2146,2025-06-14,2,7,448,37.3,1,true,2025-06-09,6
UD12975,W2146,2025-06-15,3,9,424,38.3,2,true,2025-06-09,0
UD12976,W2146,2025-06-16,5,21,1193,37.8,4,false,2025-06-16,1
UD12977,W2146,2025-06-17,4,18,1013,38.8,3,false,2025-06-16,2
UD12978,W2146,2025-06-18,3,18,893,38.3,4,false,2025-06-16,3
UD12979,W2146,2025-06-19,4,23,1546,37.8,3,false,2025-06-16,4
UD12980,W2146,2025-06-20,5,19,1414,38.2,4,false,2025-06-16,5
UD12981,W2146,2025-06-21,2,8,479,39.2,2,true,2025-06-16,6
UD12982,W2146,2025-06-22,2,7,389,39.0,2,true,2025-06-16,0
UD12983,W2146,2025-06-23,5,23,1043,37.3,3,false,2025-06-23,1
UD12984,W2146,2025-06-24,4,19,1193,39.2,4,false,2025-06-23,2
UD12985,W2146,2025-06-25,5,22,1517,37.6,5,false,2025-06-23,3
UD12986,W2146,2025-06-26,5,21,1392,39.8,5,false,2025-06-23,4
UD12987,W2146,2025-06-27,4,17,790,39.6,3,false,2025-06-23,5
UD12988,W2146,2025-06-28,2,7,327,40.7,1,true,2025-06-23,6
UD12989,W2146,2025-06-29,3,8,487,39.7,2,true,2025-06-23,0
UD12990,W2146,2025-06-30,3,18,973,39.9,2,false,2025-06-30,1
UD12991,W2147,2025-06-01,2,7,427,37.3,1,true,2025-05-26,0
UD12992,W2147,2025-06-02,4,16,1011,36.5,4,false,2025-06-02,1
UD12993,W2147,2025-06-03,3,20,1360,37.8,5,false,2025-06-02,2
UD12994,W2147,2025-06-04,3,16,807,37.2,3,false,2025-06-02,3
UD12995,W2147,2025-06-05,4,17,770,36.7,4,false,2025-06-02,4
UD12996,W2147,2025-06-06,5,26,1899,36.8,7,false,2025-06-02,5
UD12997,W2147,2025-06-07,2,6,467,37.4,1,true,2025-06-02,6
UD12998,W2147,2025-06-08,2,7,489,38.3,1,true,2025-06-02,0
UD12999,W2147,2025-06-09,4,18,1318,38.0,2,false,2025-06-09,1
UD13000,W2147,2025-06-10,4,23,1065,38.1,4,false,2025-06-09,2
UD13001,W2147,2025-06-11,5,20,1383,38.5,4,false,2025-06-09,3
UD13002,W2147,2025-06-12,4,21,1388,38.1,5,false,2025-06-09,4
UD13003,W2147,2025-06-13,4,19,1326,38.3,4,false,2025-06-09,5
UD13004,W2147,2025-06-14,2,7,334,38.8,1,true,2025-06-09,6
UD13005,W2147,2025-06-15,1,6,259,39.5,2,true,2025-06-09,0
UD13006,W2147,2025-06-16,5,21,1608,38.0,5,false,2025-06-16,1
UD13007,W2147,2025-06-17,3,17,815,39.0,3,false,2025-06-16,2
UD13008,W2147,2025-06-18,3,19,1161,38.4,3,false,2025-06-16,3
UD13009,W2147,2025-06-19,3,18,1272,39.8,5,false,2025-06-16,4
UD13010,W2147,2025-06-20,5,24,1310,38.8,5,false,2025-06-16,5
UD13011,W2147,2025-06-21,4,11,767,40.5,3,true,2025-06-16,6
UD13012,W2147,2025-06-22,1,6,363,39.1,1,true,2025-06-16,0
UD13013,W2147,2025-06-23,5,19,883,38.7,3,false,2025-06-23,1
UD13014,W2147,2025-06-24,5,25,1893,41.7,5,false,2025-06-23,2
UD13015,W2147,2025-06-25,3,19,925,39.3,5,false,2025-06-23,3
UD13016,W2147,2025-06-26,5,21,1316,41.8,4,false,2025-06-23,4
UD13017,W2147,2025-06-27,4,22,1165,38.9,5,false,2025-06-23,5
UD13018,W2147,2025-06-28,1,5,362,41.5,1,true,2025-06-23,6
UD13019,W2147,2025-06-29,2,8,474,40.0,2,true,2025-06-23,0
UD13020,W2147,2025-06-30,3,17,974,41.5,4,false,2025-06-30,1
UD13021,W2148,2025-06-01,3,8,417,29.9,2,true,2025-05-26,0
UD13022,W2148,2025-06-02,2,14,778,28.8,2,false,2025-06-02,1
UD13023,W2148,2025-06-03,4,22,1469,30.0,5,false,2025-06-02,2
UD13024,W2148,2025-06-04,3,19,1345,30.3,5,false,2025-06-02,3
UD13025,W2148,2025-06-05,1,10,499,30.0,2,false,2025-06-02,4
UD13026,W2148,2025-06-06,3,18,800,30.2,4,false,2025-06-02,5
UD13027,W2148,2025-06-07,3,9,692,30.4,2,true,2025-06-02,6
UD13028,W2148,2025-06-08,1,6,265,30.8,1,true,2025-06-02,0
UD13029,W2148,2025-06-09,3,17,958,30.3,3,false,2025-06-09,1
UD13030,W2148,2025-06-10,4,25,1718,30.3,5,false,2025-06-09,2
UD13031,W2148,2025-06-11,2,16,883,29.9,4,false,2025-06-09,3
UD13032,W2148,2025-06-12,2,13,625,30.8,2,false,2025-06-09,4
UD13033,W2148,2025-06-13,4,20,1066,31.2,4,false,2025-06-09,5
UD13034,W2148,2025-06-14,1,5,360,31.7,1,true,2025-06-09,6
UD13035,W2148,2025-06-15,3,9,499,31.6,1,true,2025-06-09,0
UD13036,W2148,2025-06-16,2,14,1020,31.9,2,false,2025-06-16,1
UD13037,W2148,2025-06-17,3,17,1189,31.9,3,false,2025-06-16,2
UD13038,W2148,2025-06-18,2,16,938,32.3,4,false,2025-06-16,3
UD13039,W2148,2025-06-19,2,15,759,31.1,3,false,2025-06-16,4
UD13040,W2148,2025-06-20,2,14,754,32.5,3,false,2025-06-16,5
UD13041,W2148,2025-06-21,1,6,348,31.0,1,true,2025-06-16,6
UD13042,W2148,2025-06-22,1,6,419,31.5,1,true,2025-06-16,0
UD13043,W2148,2025-06-23,4,18,932,31.1,4,false,2025-06-23,1
UD13044,W2148,2025-06-24,1,12,689,32.9,3,false,2025-06-23,2
UD13045,W2148,2025-06-25,2,13,811,31.0,3,false,2025-06-23,3
UD13046,W2148,2025-06-26,3,16,998,32.8,3,false,2025-06-23,4
UD13047,W2148,2025-06-27,3,16,763,32.0,4,false,2025-06-23,5
UD13048,W2148,2025-06-28,2,7,460,31.4,2,true,2025-06-23,6
UD13049,W2148,2025-06-29,1,6,424,31.9,1,true,2025-06-23,0
UD13050,W2148,2025-06-30,4,21,1443,32.2,5,false,2025-06-30,1
UD13051,W2149,2025-06-01,0,4,182,21.8,1,true,2025-05-26,0
UD13052,W2149,2025-06-02,0,7,194,22.1,2,false,2025-06-02,1
UD13053,W2149,2025-06-03,0,8,289,23.3,1,false,2025-06-02,2
UD13054,W2149,2025-06-04,2,13,453,22.6,3,false,2025-06-02,3
UD13055,W2149,2025-06-05,1,10,438,23.7,1,false,2025-06-02,4
UD13056,W2149,2025-06-06,0,7,189,22.9,1,false,2025-06-02,5
UD13057,W2149,2025-06-07,0,4,140,22.8,1,true,2025-06-02,6
UD13058,W2149,2025-06-08,1,6,184,23.9,1,true,2025-06-02,0
UD13059,W2149,2025-06-09,0,7,199,23.1,1,false,2025-06-09,1
UD13060,W2149,2025-06-10,0,8,272,24.0,1,false,2025-06-09,2
UD13061,W2149,2025-06-11,0,8,251,24.1,2,false,2025-06-09,3
UD13062,W2149,2025-06-12,0,7,304,23.7,2,false,2025-06-09,4
UD13063,W2149,2025-06-13,0,7,280,24.2,2,false,2025-06-09,5
UD13064,W2149,2025-06-14,1,5,168,24.7,1,true,2025-06-09,6
UD13065,W2149,2025-06-15,0,4,142,24.5,1,true,2025-06-09,0
UD13066,W2149,2025-06-16,2,12,359,23.5,3,false,2025-06-16,1
UD13067,W2149,2025-06-17,1,11,331,23.9,2,false,2025-06-16,2
UD13068,W2149,2025-06-18,2,15,452,24.9,2,false,2025-06-16,3
UD13069,W2149,2025-06-19,1,11,350,24.9,2,false,2025-06-16,4
UD13070,W2149,2025-06-20,2,12,379,23.7,2,false,2025-06-16,5
UD13071,W2149,2025-06-21,0,4,172,26.0,1,true,2025-06-16,6
UD13072,W2149,2025-06-22,1,6,199,26.0,1,true,2025-06-16,0
UD13073,W2149,2025-06-23,0,7,223,27.1,1,false,2025-06-23,1
UD13074,W2149,2025-06-24,1,10,458,25.0,2,false,2025-06-23,2
UD13075,W2149,2025-06-25,0,8,205,25.0,2,false,2025-06-23,3
UD13076,W2149,2025-06-26,1,10,390,24.6,2,false,2025-06-23,4
UD13077,W2149,2025-06-27,0,7,254,26.6,1,false,2025-06-23,5
UD13078,W2149,2025-06-28,0,4,153,27.8,1,true,2025-06-23,6
UD13079,W2149,2025-06-29,0,4,135,27.0,1,true,2025-06-23,0
UD13080,W2149,2025-06-30,0,7,217,26.2,2,false,2025-06-30,1
UD13081,W2150,2025-06-01,2,10,535,27.7,3,true,2025-05-26,0
UD13082,W2150,2025-06-02,2,17,755,27.8,4,false,2025-06-02,1
UD13083,W2150,2025-06-03,2,20,1306,27.7,5,false,2025-06-02,2
UD13084,W2150,2025-06-04,1,17,834,28.7,4,false,2025-06-02,3
UD13085,W2150,2025-06-05,2,18,1174,27.5,3,false,2025-06-02,4
UD13086,W2150,2025-06-06,2,16,1127,28.2,4,false,2025-06-02,5
UD13087,W2150,2025-06-07,1,7,386,28.6,2,true,2025-06-02,6
UD13088,W2150,2025-06-08,1,8,532,27.9,2,true,2025-06-02,0
UD13089,W2150,2025-06-09,1,14,604,29.0,2,false,2025-06-09,1
UD13090,W2150,2025-06-10,2,18,882,28.1,3,false,2025-06-09,2
UD13091,W2150,2025-06-11,2,18,1030,28.5,4,false,2025-06-09,3
UD13092,W2150,2025-06-12,1,15,922,28.0,3,false,2025-06-09,4
UD13093,W2150,2025-06-13,1,13,529,29.9,2,false,2025-06-09,5
UD13094,W2150,2025-06-14,1,8,433,29.9,2,true,2025-06-09,6
UD13095,W2150,2025-06-15,1,8,401,29.1,2,true,2025-06-09,0
UD13096,W2150,2025-06-16,2,16,884,29.0,4,false,2025-06-16,1
UD13097,W2150,2025-06-17,1,16,754,31.1,4,false,2025-06-16,2
UD13098,W2150,2025-06-18,1,15,822,29.9,4,false,2025-06-16,3
UD13099,W2150,2025-06-19,2,18,1220,30.6,3,false,2025-06-16,4
UD13100,W2150,2025-06-20,2,18,744,30.9,4,false,2025-06-16,5
UD13101,W2150,2025-06-21,2,10,566,31.9,2,true,2025-06-16,6
UD13102,W2150,2025-06-22,1,8,581,31.1,2,true,2025-06-16,0
UD13103,W2150,2025-06-23,1,14,898,30.8,2,false,2025-06-23,1
UD13104,W2150,2025-06-24,1,15,1074,30.0,4,false,2025-06-23,2
UD13105,W2150,2025-06-25,1,16,810,31.6,2,false,2025-06-23,3
UD13106,W2150,2025-06-26,2,17,1108,32.0,4,false,2025-06-23,4
UD13107,W2150,2025-06-27,2,16,1148,29.5,3,false,2025-06-23,5
UD13108,W2150,2025-06-28,1,8,339,32.3,1,true,2025-06-23,6
UD13109,W2150,2025-06-29,1,8,553,32.2,2,true,2025-06-23,0
UD13110,W2150,2025-06-30,1,14,1012,30.5,2,false,2025-06-30,1
UD13111,W2151,2025-06-01,2,10,512,38.9,2,true,2025-05-26,0
UD13112,W2151,2025-06-02,4,24,1361,38.8,4,false,2025-06-02,1
UD13113,W2151,2025-06-03,5,30,1406,39.0,5,false,2025-06-02,2
UD13114,W2151,2025-06-04,3,20,963,39.1,3,false,2025-06-02,3
UD13115,W2151,2025-06-05,2,20,888,39.0,5,false,2025-06-02,4
UD13116,W2151,2025-06-06,3,21,1133,39.1,4,false,2025-06-02,5
UD13117,W2151,2025-06-07,2,9,423,39.9,2,true,2025-06-02,6
UD13118,W2151,2025-06-08,3,12,630,40.2,2,true,2025-06-02,0
UD13119,W2151,2025-06-09,4,26,1922,40.6,7,false,2025-06-09,1
UD13120,W2151,2025-06-10,4,23,1004,40.2,6,false,2025-06-09,2
UD13121,W2151,2025-06-11,4,23,1322,39.8,4,false,2025-06-09,3
UD13122,W2151,2025-06-12,3,21,1051,39.9,4,false,2025-06-09,4
UD13123,W2151,2025-06-13,3,23,1335,40.7,5,false,2025-06-09,5
UD13124,W2151,2025-06-14,1,8,390,41.0,2,true,2025-06-09,6
UD13125,W2151,2025-06-15,3,12,870,40.7,3,true,2025-06-09,0
UD13126,W2151,2025-06-16,4,25,1821,41.4,6,false,2025-06-16,1
UD13127,W2151,2025-06-17,3,24,1765,40.8,6,false,2025-06-16,2
UD13128,W2151,2025-06-18,3,23,1650,41.6,3,false,2025-06-16,3
UD13129,W2151,2025-06-19,4,24,1686,41.8,4,false,2025-06-16,4
UD13130,W2151,2025-06-20,5,29,1375,42.1,7,false,2025-06-16,5
UD13131,W2151,2025-06-21,2,10,642,41.3,2,true,2025-06-16,6
UD13132,W2151,2025-06-22,3,12,694,41.3,3,true,2025-06-16,0
UD13133,W2151,2025-06-23,3,18,906,42.7,4,false,2025-06-23,1
UD13134,W2151,2025-06-24,4,26,1452,43.1,4,false,2025-06-23,2
UD13135,W2151,2025-06-25,3,23,1274,43.8,5,false,2025-06-23,3
UD13136,W2151,2025-06-26,2,17,805,41.8,3,false,2025-06-23,4
UD13137,W2151,2025-06-27,3,21,1298,41.2,4,false,2025-06-23,5
UD13138,W2151,2025-06-28,3,12,738,42.5,2,true,2025-06-23,6
UD13139,W2151,2025-06-29,2,9,502,43.6,1,true,2025-06-23,0
UD13140,W2151,2025-06-30,5,27,1747,44.6,6,false,2025-06-30,1
UD13141,W2152,2025-06-01,2,9,339,35.5,1,true,2025-05-26,0
UD13142,W2152,2025-06-02,3,22,797,35.7,4,false,2025-06-02,1
UD13143,W2152,2025-06-03,3,20,568,35.9,4,false,2025-06-02,2
UD13144,W2152,2025-06-04,0,13,488,36.5,3,false,2025-06-02,3
UD13145,W2152,2025-06-05,1,15,694,36.1,4,false,2025-06-02,4
UD13146,W2152,2025-06-06,3,21,714,37.1,5,false,2025-06-02,5
UD13147,W2152,2025-06-07,1,8,336,36.4,1,true,2025-06-02,6
UD13148,W2152,2025-06-08,0,6,236,36.7,1,true,2025-06-02,0
UD13149,W2152,2025-06-09,1,14,360,37.0,3,false,2025-06-09,1
UD13150,W2152,2025-06-10,1,16,640,36.7,3,false,2025-06-09,2
UD13151,W2152,2025-06-11,2,20,543,37.7,3,false,2025-06-09,3
UD13152,W2152,2025-06-12,3,20,902,38.5,2,false,2025-06-09,4
UD13153,W2152,2025-06-13,1,14,536,37.1,3,false,2025-06-09,5
UD13154,W2152,2025-06-14,1,8,254,37.8,2,true,2025-06-09,6
UD13155,W2152,2025-06-15,2,10,314,37.1,2,true,2025-06-09,0
UD13156,W2152,2025-06-16,3,22,781,37.6,5,false,2025-06-16,1
UD13157,W2152,2025-06-17,2,18,574,38.1,4,false,2025-06-16,2
UD13158,W2152,2025-06-18,0,13,371,38.8,2,false,2025-06-16,3
UD13159,W2152,2025-06-19,3,21,633,38.5,3,false,2025-06-16,4
UD13160,W2152,2025-06-20,2,17,663,38.7,3,false,2025-06-16,5
UD13161,W2152,2025-06-21,0,6,153,38.4,1,true,2025-06-16,6
UD13162,W2152,2025-06-22,2,10,395,38.6,2,true,2025-06-16,0
UD13163,W2152,2025-06-23,1,15,518,39.6,4,false,2025-06-23,1
UD13164,W2152,2025-06-24,2,18,470,39.9,4,false,2025-06-23,2
UD13165,W2152,2025-06-25,3,23,662,40.0,4,false,2025-06-23,3
UD13166,W2152,2025-06-26,3,19,535,37.8,4,false,2025-06-23,4
UD13167,W2152,2025-06-27,2,16,566,39.0,4,false,2025-06-23,5
UD13168,W2152,2025-06-28,1,7,213,39.3,2,true,2025-06-23,6
UD13169,W2152,2025-06-29,0,6,267,41.7,1,true,2025-06-23,0
UD13170,W2152,2025-06-30,1,14,636,38.9,3,false,2025-06-30,1
UD13171,W2153,2025-06-01,1,8,527,56.6,2,true,2025-05-26,0
UD13172,W2153,2025-06-02,1,14,893,56.4,3,false,2025-06-02,1
UD13173,W2153,2025-06-03,2,20,820,56.1,4,false,2025-06-02,2
UD13174,W2153,2025-06-04,3,24,1053,56.1,3,false,2025-06-02,3
UD13175,W2153,2025-06-05,1,14,950,56.1,3,false,2025-06-02,4
UD13176,W2153,2025-06-06,2,17,1171,57.1,4,false,2025-06-02,5
UD13177,W2153,2025-06-07,1,8,434,56.9,2,true,2025-06-02,6
UD13178,W2153,2025-06-08,2,9,542,57.3,1,true,2025-06-02,0
UD13179,W2153,2025-06-09,2,18,1245,57.6,4,false,2025-06-09,1
UD13180,W2153,2025-06-10,2,19,1113,57.3,3,false,2025-06-09,2
UD13181,W2153,2025-06-11,2,20,1380,56.9,4,false,2025-06-09,3
UD13182,W2153,2025-06-12,3,20,1387,57.7,4,false,2025-06-09,4
UD13183,W2153,2025-06-13,1,14,626,57.2,3,false,2025-06-09,5
UD13184,W2153,2025-06-14,1,8,480,57.7,1,true,2025-06-09,6
UD13185,W2153,2025-06-15,2,9,407,58.7,2,true,2025-06-09,0
UD13186,W2153,2025-06-16,3,19,1046,58.5,3,false,2025-06-16,1
UD13187,W2153,2025-06-17,1,15,631,58.0,4,false,2025-06-16,2
UD13188,W2153,2025-06-18,2,19,1053,58.4,5,false,2025-06-16,3
UD13189,W2153,2025-06-19,2,19,1229,59.7,4,false,2025-06-16,4
UD13190,W2153,2025-06-20,1,14,979,58.5,2,false,2025-06-16,5
UD13191,W2153,2025-06-21,1,8,379,58.5,2,true,2025-06-16,6
UD13192,W2153,2025-06-22,2,9,525,58.5,2,true,2025-06-16,0
UD13193,W2153,2025-06-23,3,18,1285,58.1,5,false,2025-06-23,1
UD13194,W2153,2025-06-24,2,19,824,60.2,5,false,2025-06-23,2
UD13195,W2153,2025-06-25,3,21,1378,60.0,3,false,2025-06-23,3
UD13196,W2153,2025-06-26,1,15,765,60.8,4,false,2025-06-23,4
UD13197,W2153,2025-06-27,1,15,754,59.0,2,false,2025-06-23,5
UD13198,W2153,2025-06-28,1,7,355,59.2,1,true,2025-06-23,6
UD13199,W2153,2025-06-29,2,10,440,58.8,3,true,2025-06-23,0
UD13200,W2153,2025-06-30,3,23,1489,60.2,6,false,2025-06-30,1
UD13201,W2154,2025-06-01,3,12,551,63.1,3,true,2025-05-26,0
UD13202,W2154,2025-06-02,2,19,1316,63.9,4,false,2025-06-02,1
UD13203,W2154,2025-06-03,3,22,949,63.9,6,false,2025-06-02,2
UD13204,W2154,2025-06-04,2,18,1017,63.0,3,false,2025-06-02,3
UD13205,W2154,2025-06-05,2,17,730,63.4,4,false,2025-06-02,4
UD13206,W2154,2025-06-06,3,22,1480,63.7,4,false,2025-06-02,5
UD13207,W2154,2025-06-07,1,8,462,64.3,1,true,2025-06-02,6
UD13208,W2154,2025-06-08,2,10,555,64.0,3,true,2025-06-02,0
UD13209,W2154,2025-06-09,3,21,1472,64.1,4,false,2025-06-09,1
UD13210,W2154,2025-06-10,2,20,1066,65.3,3,false,2025-06-09,2
UD13211,W2154,2025-06-11,3,20,1033,65.4,4,false,2025-06-09,3
UD13212,W2154,2025-06-12,4,26,1731,64.8,5,false,2025-06-09,4
UD13213,W2154,2025-06-13,1,14,581,64.0,3,false,2025-06-09,5
UD13214,W2154,2025-06-14,2,9,619,64.4,2,true,2025-06-09,6
UD13215,W2154,2025-06-15,3,11,596,64.5,2,true,2025-06-09,0
UD13216,W2154,2025-06-16,3,19,1346,65.9,3,false,2025-06-16,1
UD13217,W2154,2025-06-17,3,22,921,64.6,4,false,2025-06-16,2
UD13218,W2154,2025-06-18,2,20,916,66.5,4,false,2025-06-16,3
UD13219,W2154,2025-06-19,3,21,947,64.3,5,false,2025-06-16,4
UD13220,W2154,2025-06-20,4,22,956,65.1,5,false,2025-06-16,5
UD13221,W2154,2025-06-21,3,11,839,66.4,1,true,2025-06-16,6
UD13222,W2154,2025-06-22,3,12,747,64.9,2,true,2025-06-16,0
UD13223,W2154,2025-06-23,3,18,1130,67.3,2,false,2025-06-23,1
UD13224,W2154,2025-06-24,3,21,938,67.3,3,false,2025-06-23,2
UD13225,W2154,2025-06-25,3,22,1540,65.1,5,false,2025-06-23,3
UD13226,W2154,2025-06-26,4,22,1050,68.3,5,false,2025-06-23,4
UD13227,W2154,2025-06-27,3,19,1395,67.2,5,false,2025-06-23,5
UD13228,W2154,2025-06-28,1,8,482,66.2,1,true,2025-06-23,6
UD13229,W2154,2025-06-29,2,9,476,67.4,2,true,2025-06-23,0
UD13230,W2154,2025-06-30,3,21,1471,65.1,5,false,2025-06-30,1
UD13231,W2155,2025-06-01,1,7,414,41.1,2,true,2025-05-26,0
UD13232,W2155,2025-06-02,3,19,1105,41.4,5,false,2025-06-02,1
UD13233,W2155,2025-06-03,4,24,1049,41.4,5,false,2025-06-02,2
UD13234,W2155,2025-06-04,2,19,987,41.7,3,false,2025-06-02,3
UD13235,W2155,2025-06-05,2,18,962,41.5,3,false,2025-06-02,4
UD13236,W2155,2025-06-06,3,22,1616,41.4,6,false,2025-06-02,5
UD13237,W2155,2025-06-07,1,8,344,41.5,2,true,2025-06-02,6
UD13238,W2155,2025-06-08,2,9,433,41.0,2,true,2025-06-02,0
UD13239,W2155,2025-06-09,2,16,950,41.8,3,false,2025-06-09,1
UD13240,W2155,2025-06-10,1,16,1061,41.7,4,false,2025-06-09,2
UD13241,W2155,2025-06-11,3,23,1643,42.7,3,false,2025-06-09,3
UD13242,W2155,2025-06-12,4,27,1800,43.2,5,false,2025-06-09,4
UD13243,W2155,2025-06-13,2,17,860,43.8,4,false,2025-06-09,5
UD13244,W2155,2025-06-14,2,10,505,41.3,2,true,2025-06-09,6
UD13245,W2155,2025-06-15,1,8,551,42.5,2,true,2025-06-09,0
UD13246,W2155,2025-06-16,3,23,1328,41.8,6,false,2025-06-16,1
UD13247,W2155,2025-06-17,3,23,1425,41.8,6,false,2025-06-16,2
UD13248,W2155,2025-06-18,4,27,1971,44.1,3,false,2025-06-16,3
UD13249,W2155,2025-06-19,3,19,1208,43.1,4,false,2025-06-16,4
UD13250,W2155,2025-06-20,2,16,759,44.3,3,false,2025-06-16,5
UD13251,W2155,2025-06-21,2,9,644,44.6,2,true,2025-06-16,6
UD13252,W2155,2025-06-22,3,11,665,44.8,1,true,2025-06-16,0
UD13253,W2155,2025-06-23,2,17,712,42.6,3,false,2025-06-23,1
UD13254,W2155,2025-06-24,1,15,755,43.0,2,false,2025-06-23,2
UD13255,W2155,2025-06-25,3,20,1392,44.8,3,false,2025-06-23,3
UD13256,W2155,2025-06-26,2,17,1148,44.5,4,false,2025-06-23,4
UD13257,W2155,2025-06-27,4,20,1097,44.0,5,false,2025-06-23,5
UD13258,W2155,2025-06-28,1,8,401,44.5,1,true,2025-06-23,6
UD13259,W2155,2025-06-29,1,7,515,45.6,1,true,2025-06-23,0
UD13260,W2155,2025-06-30,4,27,1782,44.2,6,false,2025-06-30,1
UD13261,W2156,2025-06-01,2,10,480,64.1,2,true,2025-05-26,0
UD13262,W2156,2025-06-02,4,24,1739,63.6,5,false,2025-06-02,1
UD13263,W2156,2025-06-03,4,23,1684,63.8,4,false,2025-06-02,2
UD13264,W2156,2025-06-04,3,26,1382,64.6,5,false,2025-06-02,3
UD13265,W2156,2025-06-05,3,23,1595,63.9,6,false,2025-06-02,4
UD13266,W2156,2025-06-06,4,21,1113,64.3,3,false,2025-06-02,5
UD13267,W2156,2025-06-07,2,10,716,64.3,2,true,2025-06-02,6
UD13268,W2156,2025-06-08,3,10,668,65.8,2,true,2025-06-02,0
UD13269,W2156,2025-06-09,4,25,1358,65.3,4,false,2025-06-09,1
UD13270,W2156,2025-06-10,5,30,2247,65.4,5,false,2025-06-09,2
UD13271,W2156,2025-06-11,5,34,2018,65.5,9,false,2025-06-09,3
UD13272,W2156,2025-06-12,5,25,1628,64.4,4,false,2025-06-09,4
UD13273,W2156,2025-06-13,5,24,1678,65.9,6,false,2025-06-09,5
UD13274,W2156,2025-06-14,1,8,331,64.5,2,true,2025-06-09,6
UD13275,W2156,2025-06-15,3,11,583,64.8,3,true,2025-06-09,0
UD13276,W2156,2025-06-16,4,23,1262,66.0,6,false,2025-06-16,1
UD13277,W2156,2025-06-17,5,29,1933,66.0,6,false,2025-06-16,2
UD13278,W2156,2025-06-18,4,26,1444,64.9,7,false,2025-06-16,3
UD13279,W2156,2025-06-19,3,19,1145,67.1,3,false,2025-06-16,4
UD13280,W2156,2025-06-20,5,23,1345,66.0,5,false,2025-06-16,5
UD13281,W2156,2025-06-21,2,9,405,67.0,2,true,2025-06-16,6
UD13282,W2156,2025-06-22,4,12,551,67.0,3,true,2025-06-16,0
UD13283,W2156,2025-06-23,5,26,1272,67.4,6,false,2025-06-23,1
UD13284,W2156,2025-06-24,4,27,1911,67.3,3,false,2025-06-23,2
UD13285,W2156,2025-06-25,4,29,1586,68.3,6,false,2025-06-23,3
UD13286,W2156,2025-06-26,5,25,1558,67.3,4,false,2025-06-23,4
UD13287,W2156,2025-06-27,4,22,1169,68.8,5,false,2025-06-23,5
UD13288,W2156,2025-06-28,3,11,546,67.2,2,true,2025-06-23,6
UD13289,W2156,2025-06-29,2,10,432,66.6,2,true,2025-06-23,0
UD13290,W2156,2025-06-30,3,21,1303,69.2,5,false,2025-06-30,1
UD13291,W2157,2025-06-01,3,7,468,13.8,1,true,2025-05-26,0
UD13292,W2157,2025-06-02,5,17,908,13.4,3,false,2025-06-02,1
UD13293,W2157,2025-06-03,5,26,1655,13.3,4,false,2025-06-02,2
UD13294,W2157,2025-06-04,5,22,978,14.3,4,false,2025-06-02,3
UD13295,W2157,2025-06-05,3,16,1002,14.2,3,false,2025-06-02,4
UD13296,W2157,2025-06-06,5,20,1358,14.1,4,false,2025-06-02,5
UD13297,W2157,2025-06-07,2,6,429,14.9,1,true,2025-06-02,6
UD13298,W2157,2025-06-08,1,4,291,13.8,1,true,2025-06-02,0
UD13299,W2157,2025-06-09,3,15,802,14.8,2,false,2025-06-09,1
UD13300,W2157,2025-06-10,5,19,890,15.7,3,false,2025-06-09,2
UD13301,W2157,2025-06-11,4,17,1294,14.7,3,false,2025-06-09,3
UD13302,W2157,2025-06-12,5,18,1299,15.1,3,false,2025-06-09,4
UD13303,W2157,2025-06-13,5,15,1009,15.2,2,false,2025-06-09,5
UD13304,W2157,2025-06-14,3,8,617,14.9,2,true,2025-06-09,6
UD13305,W2157,2025-06-15,2,5,255,15.1,1,true,2025-06-09,0
UD13306,W2157,2025-06-16,3,14,927,15.3,3,false,2025-06-16,1
UD13307,W2157,2025-06-17,4,17,935,15.9,3,false,2025-06-16,2
UD13308,W2157,2025-06-18,5,21,1039,15.3,6,false,2025-06-16,3
UD13309,W2157,2025-06-19,3,16,904,15.6,4,false,2025-06-16,4
UD13310,W2157,2025-06-20,3,16,819,15.1,4,false,2025-06-16,5
UD13311,W2157,2025-06-21,4,9,634,17.0,2,true,2025-06-16,6
UD13312,W2157,2025-06-22,3,8,550,16.5,1,true,2025-06-16,0
UD13313,W2157,2025-06-23,5,17,1129,16.8,3,false,2025-06-23,1
UD13314,W2157,2025-06-24,4,15,778,16.4,3,false,2025-06-23,2
UD13315,W2157,2025-06-25,3,17,833,16.7,3,false,2025-06-23,3
UD13316,W2157,2025-06-26,5,17,846,16.0,4,false,2025-06-23,4
UD13317,W2157,2025-06-27,3,14,674,17.3,4,false,2025-06-23,5
UD13318,W2157,2025-06-28,3,6,455,16.0,1,true,2025-06-23,6
UD13319,W2157,2025-06-29,4,7,368,15.9,2,true,2025-06-23,0
UD13320,W2157,2025-06-30,4,15,834,17.1,2,false,2025-06-30,1
UD13321,W2158,2025-06-01,3,10,733,19.1,2,true,2025-05-26,0
UD13322,W2158,2025-06-02,3,17,1108,18.4,4,false,2025-06-02,1
UD13323,W2158,2025-06-03,2,15,790,19.2,4,false,2025-06-02,2
