account_id,account_name,industry,segment,region,billing_country,usage_date,workspace_days_reporting,active_users,projects_run,api_calls,alerts_sent,max_storage_gb,avg_storage_gb
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-12,2,3,19,819,5,23.8,17.6
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-18,3,5,40,1938,10,25.1,22.133333333333336
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-22,3,3,16,974,3,25.8,23.133333333333336
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-26,3,4,34,1896,8,27.2,23.46666666666667
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-27,3,5,37,2237,7,26.3,23.96666666666667
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-13,4,13,83,4780,17,63.7,50.425
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-23,4,13,79,5027,13,65.9,52.1
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-18,2,6,37,1863,6,32.4,32.25
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-22,2,3,13,712,2,32.8,32.05
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-26,2,4,29,1471,6,33.8,33.599999999999994
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-27,2,5,29,1631,6,33.6,32.2
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-04,2,1,13,620,2,14.5,10.9
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-09,2,1,12,676,3,15.1,11.15
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-01,1,1,4,242,1,17.6,17.6
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-08,1,1,4,256,1,19.0,19.0
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-14,1,2,6,399,1,20.0,20.0
A1021,Apex Logistics,software,smb,NA,US,2025-06-02,1,3,11,599,3,20.5,20.5
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-12,2,3,17,751,4,14.4,13.65
A1023,Atlas Systems,education,smb,NA,CA,2025-06-03,1,4,21,1515,4,11.9,11.9
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-12,2,2,15,786,3,17.1,16.65
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-03,1,4,17,1181,3,21.2,21.2
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-05,1,5,21,1537,4,11.9,11.9
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-28,1,3,6,481,1,12.9,12.9
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-29,1,3,8,472,2,13.6,13.6
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-30,1,6,22,1587,3,15.5,15.5
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-17,2,3,19,1308,4,20.8,17.8
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-02,2,5,29,1587,5,28.6,25.65
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-10,4,7,75,4871,14,43.4,39.2
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-20,4,7,64,3722,12,45.2,40.625
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-16,3,9,49,2801,9,38.4,31.5
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-21,3,5,21,1266,4,40.4,33.0
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-25,3,6,44,2531,10,39.4,32.1
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-12,2,9,50,2353,11,35.0,27.9
A1034,Helio Partners,travel,smb,NA,CA,2025-06-10,2,4,26,1209,5,17.0,14.7
A1034,Helio Partners,travel,smb,NA,CA,2025-06-20,2,4,22,1119,5,17.9,16.65
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-05,3,8,49,2772,10,37.1,27.2
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-28,3,4,20,915,4,41.0,29.933333333333334
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-29,3,5,21,1201,4,41.3,31.299999999999997
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-30,3,7,42,2322,8,40.0,30.099999999999998
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-13,4,10,73,3246,15,63.6,45.50000000000001
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-23,4,9,72,3437,14,64.4,46.475
A1038,River Systems,logistics,smb,APAC,AU,2025-06-16,2,2,13,792,3,23.2,22.799999999999997
A1038,River Systems,logistics,smb,APAC,AU,2025-06-21,2,2,8,568,2,24.3,23.85
A1038,River Systems,logistics,smb,APAC,AU,2025-06-25,2,3,20,1253,4,25.6,24.700000000000003
A1039,Nova Group,media,smb,EMEA,FR,2025-06-10,1,6,21,1038,5,19.3,19.3
A1039,Nova Group,media,smb,EMEA,FR,2025-06-20,1,6,18,1068,5,20.5,20.5
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-16,3,8,43,2355,10,39.4,30.266666666666666
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-21,3,4,17,852,4,39.3,31.03333333333333
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-25,3,9,53,2266,12,39.3,30.366666666666664
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-05,3,7,46,2597,7,31.5,23.133333333333336
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-28,3,4,18,929,3,33.8,26.0
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-29,3,5,19,1092,4,32.6,25.733333333333334
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-30,3,7,42,2050,7,32.4,26.399999999999995
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-13,3,7,43,2052,9,32.6,26.400000000000002
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-23,3,7,41,2164,6,33.3,26.799999999999997
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-13,4,12,82,4109,15,51.6,44.075
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-23,4,12,82,4142,16,51.1,45.475
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-06,1,5,20,1363,3,12.4,12.4
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-15,1,3,8,442,1,13.3,13.3
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-06,4,14,89,5253,19,64.7,51.050000000000004
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-15,4,7,36,2282,9,65.8,52.475
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-17,1,4,21,987,6,14.2,14.2
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-01,3,10,33,1841,5,65.7,52.56666666666666
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-08,3,6,29,1782,6,66.1,53.03333333333333
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-14,3,11,36,2156,7,67.8,54.76666666666667
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-10,3,15,81,4489,14,54.3,41.06666666666666
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-20,3,15,86,4808,15,55.1,42.23333333333333
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-01,3,10,38,2681,8,65.7,56.76666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-08,3,9,32,1818,6,66.8,57.333333333333336
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-14,3,9,31,2088,6,67.3,58.63333333333333
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-17,2,4,23,1249,3,19.2,17.35
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-05,1,3,14,767,4,23.8,23.8
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-28,1,1,4,271,1,25.7,25.7
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-29,1,1,4,278,1,27.1,27.1
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-30,1,1,7,416,2,26.1,26.1
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-04,2,9,48,2593,9,32.8,27.95
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-09,2,8,35,1909,6,33.1,28.35
A1053,Bright Health,media,mid_market,NA,CA,2025-06-10,3,9,55,3194,10,39.9,37.333333333333336
A1053,Bright Health,media,mid_market,NA,CA,2025-06-20,3,6,39,2421,8,41.3,38.56666666666667
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-11,3,5,40,2551,6,41.2,37.4
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-19,3,10,52,2725,8,42.7,38.16666666666667
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-07,2,3,12,587,2,29.1,25.3
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-24,3,7,45,2828,9,43.9,40.5
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-07,4,5,33,1915,7,53.9,41.050000000000004
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-24,2,4,23,1284,6,24.7,21.6
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-06,2,6,33,1645,5,38.5,29.25
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-15,2,3,13,492,2,39.2,30.1
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-05,2,7,38,1685,7,27.1,18.8
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-28,2,5,15,938,2,31.1,22.75
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-29,2,4,13,856,3,30.7,23.15
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-30,2,5,28,1881,7,29.5,22.2
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-03,3,10,69,3311,11,44.0,36.733333333333334
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-16,3,9,64,3554,15,58.1,47.800000000000004
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-21,3,6,30,1615,5,58.5,48.53333333333333
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-25,3,9,67,3335,13,59.1,49.4
A1063,Maple Global,education,smb,NA,CA,2025-06-13,1,3,13,777,2,21.1,21.1
A1063,Maple Global,education,smb,NA,CA,2025-06-23,1,2,10,677,2,23.4,23.4
A1064,Atlas Health,education,smb,NA,US,2025-06-17,1,4,20,876,4,25.0,25.0
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-18,2,8,41,2397,9,24.3,23.4
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-22,2,5,16,997,3,24.1,23.25
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-26,2,9,41,2142,8,24.9,23.75
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-27,2,7,34,2226,9,24.3,23.8
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-13,2,7,35,2042,7,38.3,37.45
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-23,2,10,42,1926,6,38.7,38.0
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-03,2,4,30,1758,6,30.0,26.65
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-10,4,9,76,3639,15,57.3,40.575
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-20,4,10,78,3761,16,58.5,42.55
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-11,3,11,77,4694,16,65.5,57.866666666666674
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-19,3,9,59,3300,12,67.1,58.166666666666664
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-16,1,3,14,927,3,15.3,15.3
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-21,1,4,9,634,2,17.0,17.0
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-25,1,3,17,833,3,16.7,16.7
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-04,3,8,49,2205,8,34.3,21.766666666666666
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-09,3,9,48,3216,9,34.5,22.2
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-04,3,10,65,2984,14,66.2,42.199999999999996
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-09,3,9,59,3238,14,66.7,42.53333333333333
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-03,2,10,53,2946,11,18.3,17.950000000000003
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-04,3,9,54,3756,12,29.7,28.833333333333332
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-09,3,11,53,3345,10,30.6,29.46666666666667
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-01,1,3,9,672,1,22.3,22.3
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-08,1,4,9,578,2,23.4,23.4
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-14,1,5,11,638,2,24.2,24.2
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-07,2,8,20,1237,4,39.2,30.5
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-17,3,4,35,2160,8,35.4,30.03333333333333
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-16,3,9,49,3016,10,33.9,28.099999999999998
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-21,3,6,20,1217,4,34.6,28.366666666666664
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-25,3,5,37,2036,9,34.4,28.8
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-02,2,7,30,1721,7,40.8,29.95
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-04,3,5,41,1584,7,25.8,21.5
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-09,3,4,31,1634,6,27.0,22.433333333333334
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-17,2,5,34,1815,6,32.6,23.3
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-11,2,6,36,2417,7,41.6,38.95
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-19,2,10,53,3161,10,43.2,40.1
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-05,1,4,14,892,2,16.9,16.9
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-28,1,3,8,569,1,20.6,20.6
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-29,1,2,5,360,1,21.7,21.7
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-30,1,4,16,993,2,22.4,22.4
A1086,River Labs,software,smb,EMEA,FR,2025-06-12,1,3,14,714,4,24.5,24.5
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-13,1,2,10,429,1,17.8,17.8
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-23,1,2,12,732,2,17.4,17.4
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-07,2,6,17,1243,5,32.6,27.65
A1090,Vertex Labs,energy,smb,NA,US,2025-06-10,1,2,12,517,2,21.1,21.1
A1090,Vertex Labs,energy,smb,NA,US,2025-06-20,1,2,11,554,3,23.3,23.3
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-16,3,4,31,1920,6,29.5,26.166666666666668
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-21,3,4,19,1032,4,29.8,26.666666666666668
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-25,3,4,35,1697,5,31.7,28.433333333333334
A1002,Summit Foods,media,mid_market,NA,US,2025-06-24,3,8,49,2615,9,33.6,26.933333333333337
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-01,2,4,20,1325,4,58.8,49.599999999999994
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-08,2,5,22,1463,3,60.4,51.15
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-14,2,7,26,1638,5,60.5,51.1
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-13,3,10,65,4178,14,56.9,49.666666666666664
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-23,3,8,55,3550,14,57.4,50.4
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-05,2,6,29,1916,4,26.4,23.35
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-28,2,2,12,675,2,29.5,27.0
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-29,2,3,12,597,2,29.9,27.35
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-30,2,3,24,1300,4,32.3,28.299999999999997
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-02,1,2,10,521,2,20.7,20.7
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-17,3,9,55,3206,11,22.5,21.666666666666668
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-18,2,10,56,3851,10,25.4,23.45
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-22,2,5,17,1091,3,24.9,22.549999999999997
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-26,2,8,38,2676,10,27.6,24.3
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-27,2,10,43,3013,7,25.7,23.799999999999997
A1010,Orchid Foods,education,smb,NA,CA,2025-06-02,1,4,17,1152,5,22.6,22.6
A1011,Vertex Energy,software,smb,NA,CA,2025-06-07,1,3,6,299,1,23.5,23.5
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-03,2,3,17,760,3,23.1,16.35
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-01,3,3,16,897,3,23.6,20.666666666666668
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-08,3,5,18,1222,3,23.9,21.366666666666664
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-14,3,5,20,1033,5,24.9,22.933333333333334
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-04,4,14,95,5805,22,62.6,49.475
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-09,4,18,104,6199,18,63.2,49.85
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-01,2,3,13,822,2,30.1,29.25
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-08,2,2,10,477,2,30.8,30.6
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-14,2,3,11,504,3,31.1,30.6
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-13,2,2,15,712,4,15.9,11.9
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-23,2,1,11,457,3,17.1,12.9
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-18,1,2,12,692,2,20.8,20.8
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-22,1,1,4,237,1,21.7,21.7
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-26,1,2,10,654,1,20.6,20.6
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-27,1,2,12,875,3,23.0,23.0
A1021,Apex Logistics,software,smb,NA,US,2025-06-11,1,4,16,903,4,21.9,21.9
A1021,Apex Logistics,software,smb,NA,US,2025-06-19,1,4,19,1249,4,22.4,22.4
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-03,2,2,14,513,3,13.3,12.2
A1023,Atlas Systems,education,smb,NA,CA,2025-06-12,1,4,20,1443,4,13.5,13.5
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-03,2,3,19,1067,3,16.6,15.5
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-12,1,4,16,710,2,23.5,23.5
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-07,1,4,8,417,2,12.0,12.0
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-24,2,5,28,1652,5,21.1,19.25
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-11,2,6,34,1974,5,30.5,27.15
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-19,2,6,31,1331,6,30.4,27.75
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-06,3,7,41,2196,9,37.0,29.933333333333334
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-15,3,5,20,1115,5,37.3,30.666666666666668
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-03,2,12,53,3667,10,34.2,27.150000000000002
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-07,3,5,19,974,4,37.0,27.133333333333336
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-04,4,7,78,3879,15,63.1,44.5
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-09,4,11,81,4289,17,63.7,45.475
A1038,River Systems,logistics,smb,APAC,AU,2025-06-06,2,4,18,1205,5,22.2,22.1
A1038,River Systems,logistics,smb,APAC,AU,2025-06-15,2,3,10,498,3,23.9,23.4
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-06,3,7,42,2410,8,37.4,28.266666666666666
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-15,3,5,19,962,3,37.9,29.46666666666667
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-07,3,5,19,1020,4,31.2,23.433333333333337
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-04,3,10,60,3149,9,31.5,24.866666666666664
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-09,3,8,44,2404,11,31.4,25.5
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-04,4,14,103,6369,26,49.8,43.05
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-09,4,13,89,5304,18,50.3,43.8
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-16,1,3,12,813,3,13.1,13.1
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-21,1,3,7,487,2,15.2,15.2
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-25,1,3,16,850,2,16.7,16.7
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-16,4,11,81,5232,14,65.1,52.099999999999994
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-21,4,7,35,2381,7,66.2,53.075
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-25,4,12,93,6087,15,67.0,53.275000000000006
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-24,1,2,10,673,3,13.9,13.9
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-18,3,11,70,4527,16,68.2,55.23333333333333
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-22,3,9,32,1871,6,67.6,55.06666666666666
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-26,3,12,73,3975,17,69.8,56.833333333333336
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-27,3,13,75,4372,12,67.7,56.0
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-18,3,15,99,5957,21,69.7,60.166666666666664
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-22,3,9,33,2191,6,69.6,59.53333333333333
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-26,3,12,75,4521,13,71.0,60.9
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-27,3,15,78,4394,16,69.9,61.13333333333333
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-24,2,2,15,593,2,20.4,19.1
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-07,1,2,6,345,1,23.3,23.3
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-13,2,8,35,1966,7,33.6,28.9
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-23,2,7,36,2041,9,35.5,30.4
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-02,3,8,47,2485,9,40.4,36.36666666666667
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-05,2,4,27,1219,6,28.5,24.55
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-28,2,4,15,655,4,32.2,28.400000000000002
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-29,2,3,13,536,3,33.5,28.35
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-30,2,5,29,1453,6,31.0,27.7
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-17,3,9,50,3170,11,41.7,38.93333333333334
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-05,4,10,80,4816,19,52.5,40.475
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-28,4,7,37,1881,8,56.8,44.224999999999994
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-29,4,6,33,1866,6,57.9,45.3
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-30,4,7,68,3920,15,57.8,44.275000000000006
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-17,2,4,23,1343,4,23.6,20.9
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-16,2,6,30,1607,6,38.4,30.049999999999997
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-21,2,5,17,1020,3,40.4,31.6
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-25,2,6,38,2067,7,40.6,31.35
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-07,2,7,21,1334,5,27.2,19.0
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-12,3,10,68,3624,12,44.8,38.03333333333333
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-06,3,13,78,4611,15,56.9,46.23333333333333
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-15,3,9,33,2195,7,58.3,47.86666666666667
A1063,Maple Global,education,smb,NA,CA,2025-06-04,1,1,8,370,2,19.7,19.7
A1063,Maple Global,education,smb,NA,CA,2025-06-09,1,1,7,505,1,19.9,19.9
A1064,Atlas Health,education,smb,NA,US,2025-06-24,1,1,7,382,1,26.5,26.5
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-01,2,5,15,794,3,21.1,20.200000000000003
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-08,2,4,13,792,2,22.9,21.75
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-14,2,4,14,813,2,22.8,22.450000000000003
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-04,2,6,32,1560,6,37.2,36.25
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-09,2,9,39,2437,8,38.0,36.85
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-12,2,2,20,929,4,30.8,27.25
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-02,3,9,62,4160,14,63.9,56.300000000000004
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-06,1,5,20,1358,4,14.1,14.1
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-15,1,2,5,255,1,15.1,15.1
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-13,3,11,55,3279,14,35.3,22.566666666666666
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-23,3,6,42,2127,11,37.3,24.066666666666666
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-13,3,10,66,4516,14,67.2,43.366666666666674
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-23,3,9,66,3638,13,70.5,45.6
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-12,2,7,37,2110,9,20.0,19.55
