account_id,account_name,industry,segment,region,billing_country,usage_date,workspace_days_reporting,active_users,projects_run,api_calls,alerts_sent,max_storage_gb,avg_storage_gb
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-13,3,8,55,3119,13,65.9,57.9
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-23,3,10,61,3114,11,67.4,59.1
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-10,1,5,19,890,3,15.7,15.7
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-20,1,3,16,819,4,15.1,15.1
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-02,2,6,34,1962,8,33.6,26.0
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-02,2,9,50,2576,10,66.1,47.65
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-17,2,11,49,3322,9,20.2,20.2
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-02,3,11,50,2413,8,29.8,28.8
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-07,1,5,11,644,2,23.6,23.6
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-01,2,4,14,797,3,39.2,30.150000000000002
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-08,2,9,20,1338,4,40.3,31.299999999999997
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-14,2,6,19,925,4,40.7,32.2
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-03,3,5,41,1921,7,32.8,27.666666666666668
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-10,3,6,43,2329,9,33.5,26.666666666666668
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-20,3,5,34,1673,7,33.7,27.933333333333337
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-06,4,11,78,4134,16,65.0,52.900000000000006
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-15,4,7,38,2300,8,66.5,53.925
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-04,2,6,34,1830,7,41.1,29.85
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-09,2,7,34,1964,8,41.2,30.0
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-02,2,7,38,2168,7,25.6,23.35
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-03,1,1,11,564,3,31.5,31.5
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-13,2,9,42,2432,11,41.7,39.6
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-23,2,8,37,1988,9,43.0,39.95
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-18,1,3,12,760,3,18.3,18.3
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-22,1,1,4,213,1,20.2,20.2
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-26,1,2,12,607,3,21.0,21.0
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-27,1,2,11,673,3,21.3,21.3
A1086,River Labs,software,smb,EMEA,FR,2025-06-24,1,3,12,919,2,26.8,26.8
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-11,1,3,14,993,2,17.3,17.3
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-19,1,4,19,1162,5,17.6,17.6
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-01,2,6,16,1017,2,31.9,27.0
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-08,2,5,17,1228,3,33.3,28.599999999999998
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-14,2,5,17,1080,3,33.1,28.950000000000003
A1090,Vertex Labs,energy,smb,NA,US,2025-06-16,1,2,10,547,3,22.8,22.8
A1090,Vertex Labs,energy,smb,NA,US,2025-06-21,1,1,4,281,1,23.7,23.7
A1090,Vertex Labs,energy,smb,NA,US,2025-06-25,1,3,17,1138,2,22.2,22.2
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-13,3,5,37,2337,10,29.0,26.0
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-23,3,5,34,1949,9,29.2,27.5
A1002,Summit Foods,media,mid_market,NA,US,2025-06-07,2,6,19,1169,4,32.3,31.5
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-12,2,10,56,3625,12,60.3,51.65
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-16,3,12,71,3735,14,57.4,49.9
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-21,3,4,25,1371,5,58.1,50.56666666666666
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-25,3,9,72,4478,15,60.2,51.366666666666674
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-17,2,4,27,1712,6,29.3,26.15
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-05,3,9,54,3400,9,21.3,19.566666666666666
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-28,3,5,20,1140,4,24.3,22.833333333333332
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-29,3,6,22,1295,6,25.7,23.600000000000005
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-30,3,8,46,2869,10,22.2,21.433333333333334
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-03,2,8,39,1875,8,22.6,20.950000000000003
A1011,Vertex Energy,software,smb,NA,CA,2025-06-24,1,6,22,1498,3,25.3,25.3
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-18,1,5,17,1151,3,24.0,24.0
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-22,1,3,7,382,1,26.2,26.2
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-26,1,5,20,1418,3,24.6,24.6
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-27,1,4,15,854,2,25.2,25.2
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-12,3,6,41,2284,9,25.3,22.400000000000002
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-06,4,12,78,3814,13,63.4,49.6
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-15,4,9,38,2256,9,64.7,50.849999999999994
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-12,2,5,29,1710,5,31.1,31.05
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-16,1,1,7,292,1,16.1,16.1
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-21,1,1,4,187,1,17.8,17.8
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-25,1,1,8,513,2,16.0,16.0
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-03,1,2,10,462,3,17.8,17.8
A1021,Apex Logistics,software,smb,NA,US,2025-06-10,1,4,15,781,3,21.7,21.7
A1021,Apex Logistics,software,smb,NA,US,2025-06-20,1,5,22,1681,3,23.0,23.0
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-18,1,2,13,640,3,15.7,15.7
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-22,1,2,5,371,1,16.0,16.0
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-26,1,1,8,484,2,15.3,15.3
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-27,1,1,6,443,1,15.5,15.5
A1023,Atlas Systems,education,smb,NA,CA,2025-06-01,1,5,9,626,1,11.5,11.5
A1023,Atlas Systems,education,smb,NA,CA,2025-06-08,1,3,8,459,2,12.4,12.4
A1023,Atlas Systems,education,smb,NA,CA,2025-06-14,1,4,8,469,2,13.9,13.9
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-18,2,3,20,1401,5,18.6,18.0
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-22,2,2,7,419,2,18.0,17.85
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-26,2,4,19,944,5,18.9,18.25
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-27,2,5,25,1718,6,18.7,18.15
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-01,1,2,6,432,1,21.2,21.2
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-08,1,3,7,486,1,21.7,21.7
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-14,1,2,6,295,1,24.2,24.2
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-24,1,5,19,1012,3,15.1,15.1
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-07,2,2,8,496,2,17.8,15.75
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-10,1,6,24,1428,4,28.7,28.7
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-20,1,4,16,1025,4,31.7,31.7
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-02,4,8,68,4115,12,43.1,37.925
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-04,3,7,47,2620,8,36.6,29.633333333333336
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-09,3,9,48,2845,8,37.4,30.799999999999997
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-18,2,10,44,2158,7,35.2,28.6
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-22,2,6,18,1193,4,36.0,29.9
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-26,2,10,47,3337,10,37.0,29.9
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-27,2,9,39,1997,7,36.5,29.6
A1034,Helio Partners,travel,smb,NA,CA,2025-06-02,1,2,11,711,1,14.5,14.5
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-24,2,5,30,1571,5,40.2,34.150000000000006
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-06,2,5,36,2146,6,62.5,57.8
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-15,2,4,20,1352,4,63.9,58.5
A1038,River Systems,logistics,smb,APAC,AU,2025-06-04,2,4,23,1218,6,22.0,22.0
A1038,River Systems,logistics,smb,APAC,AU,2025-06-09,2,3,16,926,3,22.3,22.25
A1039,Nova Group,media,smb,EMEA,FR,2025-06-02,1,6,17,1056,4,18.8,18.8
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-04,2,5,32,1535,6,37.1,36.400000000000006
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-09,2,7,40,2869,6,36.4,36.25
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-24,2,8,42,2825,9,34.5,27.85
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-06,2,8,37,1929,7,31.7,28.7
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-15,2,4,14,932,3,33.0,30.65
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-06,3,12,67,3532,15,49.6,47.26666666666667
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-15,3,8,34,2001,7,50.4,48.29999999999999
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-13,1,5,20,1453,5,13.4,13.4
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-23,1,5,22,1322,5,14.2,14.2
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-13,4,10,74,4229,14,66.4,52.275
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-23,4,11,81,4947,19,66.0,52.95
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-07,1,2,6,419,1,13.6,13.6
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-03,2,12,68,3865,9,65.6,64.5
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-02,3,12,71,4812,18,51.8,39.63333333333333
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-03,3,17,84,5488,21,66.7,57.666666666666664
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-07,1,2,5,262,1,16.4,16.4
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-24,1,4,20,1008,5,24.7,24.7
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-16,2,8,38,2035,9,34.5,28.7
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-21,2,5,17,967,3,33.9,28.95
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-25,2,5,37,2521,6,36.2,30.150000000000002
A1053,Bright Health,media,mid_market,NA,CA,2025-06-02,3,6,36,1910,7,38.4,36.166666666666664
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-17,1,2,14,740,3,29.8,29.8
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-05,3,7,41,2702,8,39.6,37.56666666666667
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-28,3,4,18,1056,4,45.1,41.6
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-29,3,4,18,1008,3,44.5,40.9
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-30,3,9,50,3199,10,44.2,40.8
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-17,3,7,60,3156,11,55.7,42.833333333333336
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-05,2,4,24,1496,5,20.6,18.4
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-28,2,3,9,510,2,25.4,23.15
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-29,2,4,12,654,2,24.6,22.85
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-30,2,6,26,1225,4,25.5,23.25
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-13,1,3,15,1087,3,38.9,38.9
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-23,1,4,16,741,4,40.1,40.1
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-24,1,5,21,981,5,30.1,30.1
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-01,2,8,26,1476,4,42.8,41.4
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-08,2,6,22,1523,4,43.8,42.8
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-14,2,6,23,1508,3,45.9,44.25
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-04,3,11,79,4271,20,56.5,45.73333333333333
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-09,3,12,67,4232,13,58.1,47.26666666666667
A1063,Maple Global,education,smb,NA,CA,2025-06-06,1,2,9,606,2,20.0,20.0
A1063,Maple Global,education,smb,NA,CA,2025-06-15,1,2,6,334,1,21.1,21.1
A1064,Atlas Health,education,smb,NA,US,2025-06-07,1,3,8,575,2,23.3,23.3
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-12,2,8,43,2279,8,23.5,22.45
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-06,2,8,41,2926,10,36.8,36.4
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-15,2,4,15,683,4,39.5,38.9
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-01,1,3,8,417,2,29.9,29.9
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-08,1,1,6,265,1,30.8,30.8
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-14,1,1,5,360,1,31.7,31.7
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-02,3,7,55,3009,11,56.4,41.0
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-04,1,5,22,978,4,14.3,14.3
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-09,1,3,15,802,2,14.8,14.8
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-16,2,7,30,2043,6,35.2,28.25
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-21,2,5,15,877,3,35.9,29.2
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-25,2,5,35,1525,5,37.1,29.6
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-16,2,11,56,3624,7,68.6,49.849999999999994
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-21,2,6,21,1337,4,68.3,50.099999999999994
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-25,2,10,57,2900,10,70.8,51.75
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-01,2,7,19,1269,2,17.6,17.25
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-08,2,8,21,1485,5,19.0,18.85
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-14,2,6,16,1208,4,20.1,19.700000000000003
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-16,3,7,40,2426,8,32.3,30.46666666666667
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-21,3,6,23,1349,4,32.3,30.633333333333336
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-25,3,10,54,3424,11,31.7,31.233333333333334
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-03,1,5,22,1391,3,23.3,23.3
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-17,2,9,51,3157,8,41.2,32.650000000000006
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-07,3,5,20,1244,3,32.5,28.166666666666668
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-04,3,9,47,2910,10,31.9,26.166666666666668
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-09,3,7,38,2295,7,33.4,27.100000000000005
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-11,4,13,99,5406,19,65.1,53.849999999999994
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-19,4,10,84,5641,13,66.2,54.625
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-10,2,7,36,2137,8,40.8,30.5
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-20,2,9,37,2426,5,41.9,32.0
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-16,2,5,26,1705,5,27.0,24.6
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-21,2,2,10,681,2,29.7,26.549999999999997
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-25,2,5,33,2051,7,28.5,26.9
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-07,1,1,5,343,1,31.1,31.1
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-24,1,4,17,1063,4,19.0,19.0
A1086,River Labs,software,smb,EMEA,FR,2025-06-18,1,4,17,916,3,25.0,25.0
A1086,River Labs,software,smb,EMEA,FR,2025-06-22,1,3,8,637,2,23.7,23.7
A1086,River Labs,software,smb,EMEA,FR,2025-06-26,1,3,14,902,3,25.6,25.6
A1086,River Labs,software,smb,EMEA,FR,2025-06-27,1,4,18,904,3,23.7,23.7
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-06,1,4,16,706,3,15.8,15.8
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-15,1,1,4,265,1,17.3,17.3
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-17,2,8,43,2578,10,33.0,28.75
A1090,Vertex Labs,energy,smb,NA,US,2025-06-02,1,3,15,921,2,19.8,19.8
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-24,3,4,37,2324,8,30.3,27.633333333333336
A1002,Summit Foods,media,mid_market,NA,US,2025-06-16,2,6,33,1702,7,31.9,31.75
A1002,Summit Foods,media,mid_market,NA,US,2025-06-21,2,3,12,781,3,35.2,34.2
A1002,Summit Foods,media,mid_market,NA,US,2025-06-25,2,5,30,1787,5,35.2,34.85
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-11,2,9,61,3402,14,60.4,51.599999999999994
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-19,2,8,50,2735,10,62.4,53.25
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-07,3,3,24,1155,5,55.9,48.46666666666667
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-04,2,5,33,1999,8,26.4,22.7
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-09,2,4,28,1615,7,27.6,24.4
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-18,1,3,14,930,2,23.0,23.0
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-22,1,2,5,246,1,22.7,22.7
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-26,1,3,15,928,3,23.6,23.6
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-27,1,1,6,304,1,23.8,23.8
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-06,3,10,56,3760,10,21.1,19.7
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-15,3,6,22,1201,5,22.1,21.233333333333334
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-02,2,9,36,1816,6,22.9,20.7
A1010,Orchid Foods,education,smb,NA,CA,2025-06-18,1,6,23,1072,3,25.2,25.2
A1010,Orchid Foods,education,smb,NA,CA,2025-06-22,1,1,4,300,1,27.1,27.1
A1010,Orchid Foods,education,smb,NA,CA,2025-06-26,1,4,17,1168,2,27.4,27.4
A1010,Orchid Foods,education,smb,NA,CA,2025-06-27,1,4,15,671,3,27.3,27.3
A1011,Vertex Energy,software,smb,NA,CA,2025-06-13,1,4,16,879,4,24.7,24.7
A1011,Vertex Energy,software,smb,NA,CA,2025-06-23,1,5,21,1428,5,25.8,25.8
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-11,3,3,33,1601,8,24.1,22.03333333333333
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-19,3,4,35,2037,7,26.2,23.066666666666663
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-05,4,14,95,5453,17,62.6,49.475
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-28,4,12,45,2987,7,64.3,51.650000000000006
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-29,4,7,37,2160,8,66.4,52.875
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-30,4,13,87,4443,14,66.2,53.6
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-11,2,4,29,1381,5,31.4,31.049999999999997
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-19,2,5,28,1663,5,31.2,31.15
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-07,1,1,3,193,1,14.5,14.5
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-02,1,2,10,437,2,18.0,18.0
A1021,Apex Logistics,software,smb,NA,US,2025-06-01,1,2,6,319,1,20.6,20.6
A1021,Apex Logistics,software,smb,NA,US,2025-06-08,1,4,10,513,2,21.5,21.5
A1021,Apex Logistics,software,smb,NA,US,2025-06-14,1,2,5,253,1,21.7,21.7
A1023,Atlas Systems,education,smb,NA,CA,2025-06-10,1,6,27,1487,5,12.6,12.6
A1023,Atlas Systems,education,smb,NA,CA,2025-06-20,1,6,22,1173,3,14.6,14.6
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-10,1,3,17,1194,4,22.2,22.2
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-20,1,3,12,809,3,24.4,24.4
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-13,1,5,17,776,4,13.7,13.7
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-23,1,5,19,881,4,13.1,13.1
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-16,2,2,12,750,3,19.0,16.95
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-21,2,5,12,698,3,21.3,18.55
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-25,2,4,21,1479,4,19.8,17.25
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-01,1,2,7,509,1,28.3,28.3
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-08,1,2,7,431,2,29.4,29.4
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-14,1,1,6,418,1,29.5,29.5
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-03,4,9,83,5742,20,43.7,38.35
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-17,3,4,38,1955,8,38.9,31.599999999999998
A1034,Helio Partners,travel,smb,NA,CA,2025-06-03,1,4,19,908,3,15.5,15.5
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-13,2,6,36,1970,5,37.4,32.0
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-23,2,7,35,1718,6,38.7,33.6
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-05,2,8,54,3611,11,62.3,57.2
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-28,2,5,20,1327,3,66.4,60.900000000000006
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-29,2,5,21,1388,5,65.8,60.15
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-30,2,7,44,2941,8,66.6,60.599999999999994
A1038,River Systems,logistics,smb,APAC,AU,2025-06-17,2,2,16,975,3,24.1,23.9
A1039,Nova Group,media,smb,EMEA,FR,2025-06-03,1,5,26,1632,5,18.6,18.6
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-17,2,7,40,2121,7,38.5,38.35
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-13,2,7,36,1654,7,32.4,26.549999999999997
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-23,2,6,29,1442,6,34.5,27.85
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-05,2,6,32,1840,8,30.6,28.0
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-28,2,4,13,669,3,33.7,32.55
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-29,2,2,11,755,2,35.7,33.400000000000006
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-30,2,5,27,1653,5,34.6,32.3
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-05,3,12,72,3527,15,49.4,47.23333333333333
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-28,3,6,28,1476,7,52.2,50.56666666666666
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-29,3,7,30,2124,5,52.3,49.833333333333336
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-30,3,10,67,3887,13,52.8,50.26666666666667
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-24,1,3,13,578,2,15.3,15.3
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-24,4,12,85,5130,18,67.9,53.574999999999996
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-16,1,2,11,824,3,14.8,14.8
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-21,1,2,6,359,1,16.1,16.1
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-25,1,4,19,1170,3,15.0,15.0
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-02,2,13,68,3440,16,64.9,64.15
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-03,3,14,92,5444,18,52.0,39.766666666666666
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-02,3,16,82,5457,17,65.7,56.96666666666667
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-16,1,1,8,370,1,17.3,17.3
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-21,1,1,4,281,1,19.6,19.6
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-25,1,2,10,666,2,18.7,18.7
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-13,1,3,12,562,2,24.3,24.3
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-23,1,4,15,1070,2,27.1,27.1
